Species,Site,Treatment.Numeric,Treatment,Petri.Dish,Seed.No,No.Germinated 
Cissus antarctica,T.N.P,6L/18D,Short,3,20,0
Cissus antarctica,T.N.P,6L/18D,Short,3,21,0
Cissus antarctica,T.N.P,6L/18D,Short,3,22,0
Cissus antarctica,T.N.P,6L/18D,Short,3,23,0
Cissus antarctica,T.N.P,6L/18D,Short,3,24,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,1,1,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,1,2,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,1,3,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,1,4,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,1,5,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,1,6,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,1,7,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,1,8,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,1,9,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,1,10,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,1,11,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,2,12,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,2,13,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,2,14,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,2,15,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,2,16,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,2,17,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,2,18,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,2,19,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,2,20,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,2,21,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,2,22,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,3,23,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,3,24,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,3,25,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,3,26,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,3,27,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,3,28,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,3,29,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,3,30,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,3,31,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,3,32,0
Cissus hypoglauca.M,M.N.P,12L/12D,Control,3,33,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,1,1,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,1,2,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,1,3,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,1,4,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,1,5,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,1,6,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,1,7,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,1,8,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,1,9,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,1,10,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,1,11,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,2,12,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,2,13,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,2,14,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,2,15,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,2,16,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,2,17,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,2,18,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,2,19,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,2,20,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,2,21,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,2,22,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,3,23,1
Cissus hypoglauca.M,M.N.P,18L/6D,Long,3,24,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,3,25,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,3,26,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,3,27,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,3,28,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,3,29,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,3,30,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,3,31,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,3,32,0
Cissus hypoglauca.M,M.N.P,18L/6D,Long,3,33,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,1,1,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,1,2,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,1,3,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,1,4,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,1,5,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,1,6,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,1,7,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,1,8,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,1,9,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,1,10,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,1,11,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,2,12,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,2,13,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,2,14,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,2,15,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,2,16,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,2,17,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,2,18,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,2,19,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,2,20,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,2,21,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,2,22,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,3,23,1
Cissus hypoglauca.M,M.N.P,6L/18D,Short,3,24,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,3,25,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,3,26,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,3,27,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,3,28,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,3,29,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,3,30,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,3,31,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,3,32,0
Cissus hypoglauca.M,M.N.P,6L/18D,Short,3,33,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,1,1
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,2,1
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,3,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,4,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,5,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,6,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,7,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,8,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,9,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,10,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,11,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,12,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,13,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,14,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,15,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,16,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,17,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,18,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,19,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,1,20,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,21,1
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,22,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,23,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,24,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,25,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,26,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,27,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,28,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,29,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,30,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,31,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,32,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,33,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,34,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,35,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,36,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,37,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,38,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,39,0
Cissus hypoglauca.D,D.N.P,12L/12D,Control,2,40,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,1,1
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,2,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,3,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,4,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,5,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,6,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,7,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,8,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,9,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,10,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,11,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,12,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,13,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,14,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,15,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,16,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,17,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,18,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,19,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,1,20,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,21,1
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,22,1
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,23,1
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,24,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,25,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,26,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,27,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,28,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,29,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,30,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,31,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,32,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,33,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,34,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,35,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,36,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,37,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,38,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,39,0
Cissus hypoglauca.D,D.N.P,18L/6D,Long,2,40,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,1,1
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,2,1
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,3,1
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,4,1
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,5,1
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,6,1
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,7,1
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,8,1
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,9,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,10,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,11,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,12,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,13,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,14,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,15,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,16,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,17,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,18,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,19,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,1,20,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,21,1
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,22,1
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,23,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,24,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,25,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,26,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,27,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,28,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,29,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,30,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,31,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,32,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,33,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,34,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,35,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,36,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,37,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,38,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,39,0
Cissus hypoglauca.D,D.N.P,6L/18D,Short,2,40,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,1,1,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,1,2,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,1,3,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,1,4,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,1,5,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,1,6,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,1,7,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,1,8,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,1,9,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,1,10,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,2,11,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,2,12,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,2,13,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,2,14,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,2,15,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,2,16,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,2,17,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,2,18,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,2,19,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,2,20,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,3,21,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,3,22,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,3,23,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,3,24,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,3,25,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,3,26,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,3,27,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,3,28,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,3,29,0
Cissus hypoglauca.B,B.R.N.P,12L/12D,Control,3,30,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,1,1,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,1,2,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,1,3,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,1,4,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,1,5,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,1,6,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,1,7,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,1,8,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,1,9,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,1,10,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,2,11,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,2,12,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,2,13,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,2,14,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,2,15,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,2,16,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,2,17,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,2,18,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,2,19,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,2,20,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,3,21,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,3,22,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,3,23,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,3,24,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,3,25,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,3,26,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,3,27,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,3,28,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,3,29,0
Cissus hypoglauca.B,B.R.N.P,18L/6D,Long,3,30,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,1,1,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,1,2,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,1,3,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,1,4,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,1,5,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,1,6,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,1,7,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,1,8,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,1,9,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,1,10,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,2,11,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,2,12,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,2,13,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,2,14,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,2,15,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,2,16,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,2,17,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,2,18,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,2,19,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,2,20,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,3,21,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,3,22,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,3,23,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,3,24,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,3,25,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,3,26,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,3,27,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,3,28,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,3,29,0
Cissus hypoglauca.B,B.R.N.P,6L/18D,Short,3,30,0
Cordyline petiolaris,T.N.P,12L/12D,Control,1,1,0
Cordyline petiolaris,T.N.P,12L/12D,Control,1,2,0
Cordyline petiolaris,T.N.P,12L/12D,Control,1,3,0
Cordyline petiolaris,T.N.P,12L/12D,Control,1,4,0
Cordyline petiolaris,T.N.P,12L/12D,Control,1,5,0
Cordyline petiolaris,T.N.P,12L/12D,Control,1,6,0
Cordyline petiolaris,T.N.P,12L/12D,Control,1,7,0
Cordyline petiolaris,T.N.P,12L/12D,Control,1,8,0
Cordyline petiolaris,T.N.P,12L/12D,Control,1,9,0
Cordyline petiolaris,T.N.P,12L/12D,Control,1,10,0
Cordyline petiolaris,T.N.P,12L/12D,Control,1,11,0
Cordyline petiolaris,T.N.P,12L/12D,Control,1,12,0
Cordyline petiolaris,T.N.P,12L/12D,Control,1,13,0
Cordyline petiolaris,T.N.P,12L/12D,Control,1,14,0
Cordyline petiolaris,T.N.P,12L/12D,Control,1,15,0
Cordyline petiolaris,T.N.P,12L/12D,Control,1,16,0
Cordyline petiolaris,T.N.P,12L/12D,Control,2,17,0
Cordyline petiolaris,T.N.P,12L/12D,Control,2,18,0
Cordyline petiolaris,T.N.P,12L/12D,Control,2,19,0
Cordyline petiolaris,T.N.P,12L/12D,Control,2,20,0
Cordyline petiolaris,T.N.P,12L/12D,Control,2,21,0
Cordyline petiolaris,T.N.P,12L/12D,Control,2,22,0
Cordyline petiolaris,T.N.P,12L/12D,Control,2,23,0
Cordyline petiolaris,T.N.P,12L/12D,Control,2,24,0
Cordyline petiolaris,T.N.P,12L/12D,Control,2,25,0
Cordyline petiolaris,T.N.P,12L/12D,Control,2,26,0
Cordyline petiolaris,T.N.P,12L/12D,Control,2,27,0
Cordyline petiolaris,T.N.P,12L/12D,Control,2,28,0
Cordyline petiolaris,T.N.P,12L/12D,Control,2,29,0
Cordyline petiolaris,T.N.P,12L/12D,Control,2,30,0
Cordyline petiolaris,T.N.P,12L/12D,Control,2,31,0
Cordyline petiolaris,T.N.P,12L/12D,Control,2,32,0
Cordyline petiolaris,T.N.P,18L/6D,Long,1,1,0
Cordyline petiolaris,T.N.P,18L/6D,Long,1,2,0
Cordyline petiolaris,T.N.P,18L/6D,Long,1,3,0
Cordyline petiolaris,T.N.P,18L/6D,Long,1,4,0
Cordyline petiolaris,T.N.P,18L/6D,Long,1,5,0
Cordyline petiolaris,T.N.P,18L/6D,Long,1,6,0
Cordyline petiolaris,T.N.P,18L/6D,Long,1,7,0
Cordyline petiolaris,T.N.P,18L/6D,Long,1,8,0
Cordyline petiolaris,T.N.P,18L/6D,Long,1,9,0
Cordyline petiolaris,T.N.P,18L/6D,Long,1,10,0
Cordyline petiolaris,T.N.P,18L/6D,Long,1,11,0
Cordyline petiolaris,T.N.P,18L/6D,Long,1,12,0
Cordyline petiolaris,T.N.P,18L/6D,Long,1,13,0
Cordyline petiolaris,T.N.P,18L/6D,Long,1,14,0
Cordyline petiolaris,T.N.P,18L/6D,Long,1,15,0
Cordyline petiolaris,T.N.P,18L/6D,Long,1,16,0
Cordyline petiolaris,T.N.P,18L/6D,Long,2,17,0
Cordyline petiolaris,T.N.P,18L/6D,Long,2,18,0
Cordyline petiolaris,T.N.P,18L/6D,Long,2,19,0
Cordyline petiolaris,T.N.P,18L/6D,Long,2,20,0
Cordyline petiolaris,T.N.P,18L/6D,Long,2,21,0
Cordyline petiolaris,T.N.P,18L/6D,Long,2,22,0
Cordyline petiolaris,T.N.P,18L/6D,Long,2,23,0
Cordyline petiolaris,T.N.P,18L/6D,Long,2,24,0
Cordyline petiolaris,T.N.P,18L/6D,Long,2,25,0
Cordyline petiolaris,T.N.P,18L/6D,Long,2,26,0
Cordyline petiolaris,T.N.P,18L/6D,Long,2,27,0
Cordyline petiolaris,T.N.P,18L/6D,Long,2,28,0
Cordyline petiolaris,T.N.P,18L/6D,Long,2,29,0
Cordyline petiolaris,T.N.P,18L/6D,Long,2,30,0
Cordyline petiolaris,T.N.P,18L/6D,Long,2,31,0
Cordyline petiolaris,T.N.P,18L/6D,Long,2,32,0
Cordyline petiolaris,T.N.P,6L/18D,Short,1,1,0
Cordyline petiolaris,T.N.P,6L/18D,Short,1,2,0
Cordyline petiolaris,T.N.P,6L/18D,Short,1,3,0
Cordyline petiolaris,T.N.P,6L/18D,Short,1,4,0
Cordyline petiolaris,T.N.P,6L/18D,Short,1,5,0
Cordyline petiolaris,T.N.P,6L/18D,Short,1,6,0
Cordyline petiolaris,T.N.P,6L/18D,Short,1,7,0
Cordyline petiolaris,T.N.P,6L/18D,Short,1,8,0
Cordyline petiolaris,T.N.P,6L/18D,Short,1,9,0
Cordyline petiolaris,T.N.P,6L/18D,Short,1,10,0
Cordyline petiolaris,T.N.P,6L/18D,Short,1,11,0
Cordyline petiolaris,T.N.P,6L/18D,Short,1,12,0
Cordyline petiolaris,T.N.P,6L/18D,Short,1,13,0
Cordyline petiolaris,T.N.P,6L/18D,Short,1,14,0
Cordyline petiolaris,T.N.P,6L/18D,Short,1,15,0
Cordyline petiolaris,T.N.P,6L/18D,Short,1,16,0
Cordyline petiolaris,T.N.P,6L/18D,Short,2,17,0
Cordyline petiolaris,T.N.P,6L/18D,Short,2,18,0
Cordyline petiolaris,T.N.P,6L/18D,Short,2,19,0
Cordyline petiolaris,T.N.P,6L/18D,Short,2,20,0
Cordyline petiolaris,T.N.P,6L/18D,Short,2,21,0
Cordyline petiolaris,T.N.P,6L/18D,Short,2,22,0
Cordyline petiolaris,T.N.P,6L/18D,Short,2,23,0
Cordyline petiolaris,T.N.P,6L/18D,Short,2,24,0
Cordyline petiolaris,T.N.P,6L/18D,Short,2,25,0
Cordyline petiolaris,T.N.P,6L/18D,Short,2,26,0
Cordyline petiolaris,T.N.P,6L/18D,Short,2,27,0
Cordyline petiolaris,T.N.P,6L/18D,Short,2,28,0
Cordyline petiolaris,T.N.P,6L/18D,Short,2,29,0
Cordyline petiolaris,T.N.P,6L/18D,Short,2,30,0
Cordyline petiolaris,T.N.P,6L/18D,Short,2,31,0
Cordyline petiolaris,T.N.P,6L/18D,Short,2,32,0
Coronidium boormanii,B.Rock,12L/12D,Control,1,1,1
